Family,Genome,Source information,Accession,Date completed,Date updated,Genome length,Number of proteins,Host
Geminiviridae,Melon chlorotic mosaic virus,isolate:2009-02-04-06,"['NC_014380', 'NC_014381']",08/10/2010,08/13/2018,5235 nt,7,plants
Geminiviridae,Merremia mosaic Puerto Rico virus,strain:PR89,"['NC_015490', 'NC_015491']",05/06/2011,08/13/2018,5225 nt,6,plants
Geminiviridae,Merremia mosaic virus,-,"['NC_007965', 'NC_007966']",04/19/2006,08/13/2018,5049 nt,6,plants
Geminiviridae,Mesta yellow vein mosaic Bahraich virus,strain:[India:Bahraich:2007],NC_010818,06/06/2008,08/13/2018,2737 nt,7,plants
Geminiviridae,Mimosa yellow leaf curl virus,-,NC_009546,06/08/2007,08/13/2018,2757 nt,6,plants
Geminiviridae,Mirabilis leaf curl virus,isolate:Pragpur,NC_024491,07/17/2014,08/13/2018,2778 nt,6,plants
Geminiviridae,Miscanthus streak virus - [91],-,NC_003379,04/29/1993,08/13/2018,2672 nt,5,plants
Geminiviridae,Mulberry mosaic dwarf associated virus,isolate:AK1-8,NC_026771,04/04/2015,08/13/2018,2952 nt,5,plants
Geminiviridae,Mungbean yellow mosaic India virus,strain:bg3,"['NC_004609', 'NC_004608']",03/12/2003,08/13/2018,5361 nt,9,plants
Geminiviridae,Mungbean yellow mosaic virus,-,"['NC_001983', 'NC_001984']",03/16/1994,08/13/2018,5398 nt,10,plants
Geminiviridae,Niminivirus,isolate:NimiV,NC_023851,04/01/2014,08/13/2018,2383 nt,4,plants
Geminiviridae,Oat dwarf virus,isolate:SxA25,NC_010799,06/19/2007,08/13/2018,2740 nt,4,plants
Geminiviridae,Okra enation leaf curl virus,isolate:Trincomalee,NC_031754,11/04/2016,08/13/2018,2738 nt,6,plants
Geminiviridae,Okra enation leaf curl virus [India:Munthal EL37:2006],isolate:EL37,NC_014894,01/07/2011,08/13/2018,2724 nt,6,plants
Geminiviridae,Okra leaf curl Cameroon virus,isolate:pGRec17F,NC_014745,12/01/2010,08/13/2018,2764 nt,6,plants
Geminiviridae,Okra leaf curl India virus [India:Sonipat EL14A:2006],isolate:EL14A,NC_014847,01/07/2011,08/13/2018,2723 nt,6,plants
Geminiviridae,Okra leaf curl Oman virus,isolate:OK-2,NC_028985,01/07/2013,08/13/2018,2788 nt,6,plants
Geminiviridae,Okra leaf curl virus,strain:Cameroon; isolate:LY11,NC_013017,06/02/2009,08/13/2018,2386 nt,6,plants
Geminiviridae,Okra mottle virus,isolate:6319,"['NC_011182', 'NC_011181']",08/28/2008,08/13/2018,5313 nt,6,plants
Geminiviridae,Okra yellow crinkle virus,-,NC_008377,09/27/2006,08/13/2018,2792 nt,6,plants
Geminiviridae,Okra yellow mosaic Mexico virus,isolate:Mazatepec-3,"['NC_014066', 'NC_014067']",05/12/2010,08/13/2018,5194 nt,7,plants
Geminiviridae,Okra yellow vein mosaic virus,strain:Pakistan; isolate:201,NC_004673,03/31/1998,08/13/2018,2739 nt,6,plants
Geminiviridae,Oxalis yellow vein virus,strain:USA:LA:01,NC_026253,01/31/2015,08/13/2018,2661 nt,6,plants
Geminiviridae,Panicum streak virus,strain:Karino,NC_001647,02/11/1995,08/13/2018,2705 nt,3,plants
Geminiviridae,Papaya leaf crumple virus-Panipat 8 [India:Panipat:Papaya:2008],isolate:Panipat 8 [IN:Pani:Pap:08],NC_014707,11/18/2010,08/13/2018,2736 nt,7,plants
Geminiviridae,Papaya leaf curl China virus,isolate:G8,NC_005321,01/05/2004,08/13/2018,2751 nt,6,plants
Geminiviridae,Papaya leaf curl Guandong virus,isolate:GD2,NC_005844,01/05/2004,08/13/2018,2742 nt,6,plants
Geminiviridae,Papaya leaf curl virus,-,NC_004147,01/28/1998,08/13/2018,2746 nt,7,plants
Geminiviridae,Paspalum dilatatum striate mosaic virus,isolate:AU-1660-2004,NC_018576,09/10/2012,08/13/2018,2806 nt,4,plants
Geminiviridae,Paspalum striate mosaic virus,-,NC_018530,09/10/2012,08/13/2018,2816 nt,4,plants
Geminiviridae,Passion fruit chlorotic mottle virus,isolate:CDS_MS_BR_2014,NC_040706,02/12/2019,02/12/2019,3743 nt,6,plants
Geminiviridae,Passionfruit leaf distortion virus,isolate:Colombia-Valle-2014,"['NC_031764', 'NC_031765']",11/10/2016,08/13/2018,5172 nt,7,plants
Geminiviridae,Passionfruit severe leaf distortion virus,isolate:BR:LNS2:Pas:01,"['NC_012787', 'NC_012786']",06/10/2009,08/13/2018,5316 nt,7,plants
Geminiviridae,Pavonia mosaic virus,isolate:BR-Cor40-14,"['NC_040185', 'NC_038981']",12/27/2018,12/27/2018,5367 nt,7,plants
Geminiviridae,Pavonia yellow mosaic virus,isolate:BR-Alb51-14,"['NC_029105', 'NC_037611']",02/05/2016,08/13/2018,5378 nt,7,plants
Geminiviridae,Pea leaf distortion virus,-,NC_033554,01/27/2017,08/13/2018,2738 nt,6,plants
Geminiviridae,Pedilanthus leaf curl virus,isolate:Rahim Yar Khan 1,"['NC_008299', 'NC_012118']",08/25/2006,08/13/2018,5523 nt,12,plants
Geminiviridae,Pepper golden mosaic virus,-,"['NC_004096', 'NC_004101']",04/25/2002,08/13/2018,5208 nt,6,plants
Geminiviridae,Pepper huasteco yellow vein virus,-,"['NC_001359', 'NC_001369']",02/17/1993,08/13/2018,5220 nt,7,plants
Geminiviridae,Pepper leaf curl Bangladesh virus,-,NC_004192,02/11/2001,08/13/2018,2753 nt,6,plants
Geminiviridae,Pepper leaf curl Lahore Virus-[Pakistan:Lahore1:2004],isolate:Pakistan/Lahore1/2004,NC_016984,01/10/2009,08/13/2018,2747 nt,6,plants
Geminiviridae,Pepper leaf curl Yunnan virus-[YN323],isolate:YN323,NC_010618,04/23/2008,08/13/2018,2747 nt,6,plants
Geminiviridae,Pepper leaf curl virus,-,NC_000882,08/02/1999,08/13/2018,2744 nt,6,plants
Geminiviridae,Pepper leafroll virus,isolate:PE:P107:pep:2009,NC_043517,06/28/2019,06/28/2019,2568 nt,5,plants
Geminiviridae,Pepper yellow dwarf virus - Mexico,strain:PepYDV-Curto,NC_034629,05/24/2017,08/13/2018,2971 nt,7,plants
Geminiviridae,Pepper yellow leaf curl Indonesia virus,-,"['NC_008284', 'NC_008283']",08/11/2006,08/13/2018,5476 nt,7,plants
Geminiviridae,Pepper yellow leaf curl Thailand virus,isolate:WF-SPN-Pep2015,"['NC_040186', 'NC_028989']",12/27/2018,12/27/2018,5474 nt,8,plants
Geminiviridae,Pepper yellow leaf curl virus,isolate:YN65-1,NC_020236,02/07/2013,08/13/2018,2748 nt,6,plants
Geminiviridae,Pepper yellow vein Mali virus,-,NC_005347,01/21/2004,08/13/2018,2786 nt,6,plants
Geminiviridae,Peristrophe mosaic virus,isolate:11B_1_C1206,NC_019024,10/26/2012,08/13/2018,2598 nt,2,plants
Geminiviridae,Plantago lanceolata latent virus,isolate:ALA13_Pl11,NC_038477,08/24/2018,08/24/2018,2832 nt,6,plants
Geminiviridae,Polygala garcinii associated virus,isolate:1-1,NC_037068,02/22/2018,08/13/2018,2798 nt,5,plants
Geminiviridae,Potato yellow mosaic Panama virus,strain:Panama,"['NC_002048', 'NC_002049']",10/09/1997,08/13/2018,5126 nt,7,plants
Geminiviridae,Potato yellow mosaic Trinidad virus,isolate:Trinidad and Tobago,"['NC_004644', 'NC_004638']",03/26/2003,08/13/2018,5117 nt,7,plants
Geminiviridae,Potato yellow mosaic virus,isolate:Venezuela,"['NC_001935', 'NC_001934']",04/29/1993,08/13/2018,5140 nt,6,plants
Geminiviridae,Pouzolzia golden mosaic virus,isolate:TY01,NC_023849,03/28/2014,08/13/2018,2723 nt,7,plants
Geminiviridae,Pouzolzia mosaic Guangdong virus,isolate:GD1,NC_038453,08/24/2018,08/24/2018,2739 nt,6,plants
Geminiviridae,Premna leaf curl virus,isolate:VN7,NC_038454,08/24/2018,08/24/2018,2753 nt,7,plants
Geminiviridae,Prunus geminivirus A,isolate:PL4,NC_043533,06/28/2019,06/28/2019,3174 nt,6,plants
Geminiviridae,Pumpkin yellow mosaic Malaysia virus,isolate:MP1,NC_010946,06/11/2008,08/13/2018,2724 nt,6,plants
Geminiviridae,Radish leaf curl virus,isolate:Varanasi,NC_010238,01/09/2008,08/13/2018,2756 nt,7,plants
Geminiviridae,Ramie mosaic Yunnan virus,isolate:4819-5,NC_030699,08/01/2016,08/13/2018,2759 nt,6,plants
Geminiviridae,Ramie mosaic virus,-,"['NC_010792', 'NC_010791']",05/29/2008,08/13/2018,5446 nt,8,plants
Geminiviridae,Rhynchosia golden mosaic Havana virus-[Cuba:Havana:28:2007],isolate:28,"['NC_038801', 'NC_038800']",08/24/2018,08/24/2018,5151 nt,7,plants
Geminiviridae,Rhynchosia golden mosaic Sinaloa virus,isolate:Sinaloa,"['NC_038803', 'NC_038802']",08/24/2018,08/24/2018,5103 nt,7,plants
Geminiviridae,Rhynchosia golden mosaic Yucatan virus,-,"['NC_012481', 'NC_012482']",03/30/2009,08/13/2018,5139 nt,6,plants
Geminiviridae,Rhynchosia golden mosaic virus,strain:Soybean; isolate:Sinaloa SO-1045,"['NC_010293', 'NC_010294']",01/28/2008,08/13/2018,5155 nt,7,plants
Geminiviridae,Rhynchosia mild mosaic virus,strain:PR79,"['NC_015488', 'NC_015489']",05/06/2011,08/13/2018,5162 nt,6,plants
Geminiviridae,Rhynchosia rugose golden mosaic virus-[Cuba:Camaguey:171:2009],isolate:171,"['NC_038805', 'NC_038804']",08/24/2018,08/24/2018,5186 nt,7,plants
Geminiviridae,Rhynchosia yellow mosaic India virus,isolate:Thiruvananthapuram,"['NC_014902', 'NC_014903']",01/12/2011,08/13/2018,5406 nt,8,plants
Geminiviridae,Rhynchosia yellow mosaic virus,-,"['NC_038885', 'NC_038886']",09/29/2009,08/24/2018,5379 nt,9,plants
Geminiviridae,Rice latent virus 1,isolate:AU-NA63-2015,NC_040792,02/12/2019,02/12/2019,2757 nt,4,plants
Geminiviridae,Rice latent virus 2,isolate:AU-NA24-2015,NC_040537,02/12/2019,02/12/2019,2843 nt,4,plants
Geminiviridae,Rose leaf curl virus,isolate:AS24,NC_024687,08/13/2014,08/13/2018,2741 nt,6,plants
Geminiviridae,Saccharum streak virus,isolate:SacSV_ZA_Emp_T1_2008,NC_013464,11/04/2009,08/13/2018,2744 nt,3,plants
Geminiviridae,Sauropus leaf curl virus,isolate:AFSP5e,NC_038455,08/24/2018,08/24/2018,2762 nt,6,plants
Geminiviridae,Senecio yellow mosaic virus,isolate:G46,NC_006995,01/20/2005,08/13/2018,2746 nt,6,plants
Geminiviridae,Senna leaf curl virus,isolate:Mohali,NC_030748,08/16/2016,08/13/2018,2742 nt,7,plants
Geminiviridae,Sida Brazil virus,-,NC_038887,06/09/2010,08/24/2018,2659 nt,5,plants
Geminiviridae,Sida angular mosaic virus,isolate:ALS30_4C,"['NC_031456', 'NC_031457']",10/17/2016,08/13/2018,5349 nt,8,plants
Geminiviridae,Sida bright yellow mosaic virus,isolate:BR:Tac720:10,"['NC_038991', 'NC_040191']",08/24/2018,12/27/2018,5348 nt,7,plants
Geminiviridae,Sida chlorotic mottle virus,isolate:BR:Trm531.1:10,NC_038990,08/24/2018,08/24/2018,2601 nt,5,plants
Geminiviridae,Sida chlorotic vein virus,isolate:BLS15_2E,"['NC_031454', 'NC_031455']",10/17/2016,08/13/2018,5145 nt,7,plants
Geminiviridae,Sida ciliaris golden mosaic virus,strain:Venezuela:Lara:M3:2009,NC_038456,08/24/2018,08/24/2018,2638 nt,5,plants
Geminiviridae,Sida common mosaic virus,isolate:BR:Coi4:07,NC_038457,08/24/2018,08/24/2018,2687 nt,5,plants
Geminiviridae,Sida golden mosaic Braco virus-[Jamaica:Liguanea:2008],isolate:Jamaica:Liguanea:2008,NC_038458,08/24/2018,08/24/2018,2600 nt,5,plants
Geminiviridae,Sida golden mosaic Buckup virus-[Jamaica:St. Elizabeth:2004],-,"['NC_014794', 'NC_014795']",12/13/2010,08/13/2018,5199 nt,5,plants
Geminiviridae,Sida golden mosaic Costa Rica virus,-,"['NC_004658', 'NC_004657']",08/14/1996,08/13/2018,5192 nt,7,plants
Geminiviridae,Sida golden mosaic Florida virus-Malvastrum,strain:Cuba:Havana:Malvastrum:111:2009; isolate:111,"['NC_014446', 'NC_014447']",08/20/2010,08/13/2018,5186 nt,7,plants
Geminiviridae,Sida golden mosaic Honduras virus,strain:Honduras,"['NC_004659', 'NC_004660']",02/18/1997,08/13/2018,5192 nt,7,plants
Geminiviridae,Sida golden mosaic Lara virus,strain:Venezuela:Lara:M1:2009,NC_038459,08/24/2018,08/24/2018,2633 nt,5,plants
Geminiviridae,Sida golden mosaic virus,isolate:Florida,"['NC_002046', 'NC_002047']",03/06/1998,08/13/2018,5227 nt,7,plants
Geminiviridae,Sida golden mottle virus,-,"['NC_014128', 'NC_014130']",05/12/2010,08/13/2018,5184 nt,7,plants
Geminiviridae,Sida golden yellow spot virus,isolate:BR:Sab889:10,NC_038992,08/24/2018,08/24/2018,2813 nt,6,plants
Geminiviridae,Sida golden yellow vein virus-[A11],isolate:DNA-AII,NC_038460,08/24/2018,08/24/2018,2603 nt,6,plants
Geminiviridae,Sida golden yellow vein virus-[Jamaica:Liguanea2:2008],-,"['NC_014799', 'NC_004635']",12/15/2010,08/13/2018,5150 nt,6,plants
Geminiviridae,Sida leaf curl virus,isolate:Hn57,NC_007638,12/05/2005,08/13/2018,2757 nt,6,plants
Geminiviridae,Sida micrantha mosaic virus,isolate:A2B2,"['NC_005331', 'NC_005330']",01/05/2004,08/13/2018,5331 nt,7,plants
Geminiviridae,Sida mosaic Alagoas virus,isolate:BgV02B.1.C34,"['NC_016579', 'NC_016573']",01/13/2012,08/13/2018,5292 nt,7,plants
Geminiviridae,Sida mosaic Bolivia virus 1,strain:SiMBoV1,"['NC_015044', 'NC_015046']",02/04/2011,08/13/2018,5348 nt,7,plants
Geminiviridae,Sida mosaic Bolivia virus 2,strain:SiMBoV2,"['NC_015043', 'NC_015047']",02/04/2011,08/13/2018,5316 nt,7,plants
Geminiviridae,Sida mosaic Sinaloa virus,isolate:Sinaloa,"['NC_008056', 'NC_008059']",06/07/2006,08/13/2018,5182 nt,7,plants
Geminiviridae,Sida mottle Alagoas virus,isolate:BR:Vsa2:10,NC_020256,02/11/2013,08/13/2018,2649 nt,5,plants
Geminiviridae,Sida mottle virus,isolate:Brazil,NC_004637,03/26/2003,08/13/2018,2668 nt,6,plants
Geminiviridae,Sida yellow blotch virus,isolate:BR:Rla1:10,NC_020254,02/11/2013,08/13/2018,2664 nt,5,plants
Geminiviridae,Sida yellow leaf curl virus,isolate:BR:Coi3:07,NC_038461,08/24/2018,08/24/2018,2664 nt,5,plants
Geminiviridae,Sida yellow mosaic Alagoas virus,isolate:BR:Vsa3:10,NC_020255,02/11/2013,08/13/2018,2690 nt,5,plants
Geminiviridae,Sida yellow mosaic China virus - [Hainan 8],isolate:Hn7,NC_017987,07/14/2005,08/13/2018,2751 nt,6,plants
Geminiviridae,Sida yellow mosaic Yucatan virus,-,"['NC_008779', 'NC_008780']",01/10/2007,08/13/2018,5197 nt,6,plants
Geminiviridae,Sida yellow mosaic virus,isolate:Brazil,NC_004639,03/26/2003,08/13/2018,2661 nt,6,plants
Geminiviridae,Sida yellow mottle virus,strain:Cuba:Sancti Spiritus159-1:2009; isolate:159-1,"['NC_016082', 'NC_016083']",10/18/2011,08/13/2018,5222 nt,7,plants
Geminiviridae,Sida yellow net virus,isolate:BR:Vic2:10,NC_020253,02/11/2013,08/13/2018,2676 nt,5,plants
Geminiviridae,Sida yellow vein Madurai virus,-,NC_009354,06/19/2006,08/13/2018,2753 nt,6,plants
Geminiviridae,Sida yellow vein Vietnam virus,-,NC_009547,06/08/2007,08/13/2018,2753 nt,6,plants
Geminiviridae,Sida yellow vein virus,strain:Honduras; substrain:yellow vein,"['NC_004661', 'NC_004662']",02/18/1997,08/13/2018,5205 nt,7,plants
Geminiviridae,Sidastrum golden leaf spot virus,isolate:DF334,NC_038462,08/24/2018,08/24/2018,2666 nt,3,plants
Geminiviridae,Siegesbeckia yellow vein Guangxi virus,isolate:G111,NC_008317,08/30/2006,08/13/2018,2784 nt,6,plants
Geminiviridae,Siegesbeckia yellow vein virus,isolate:GD13,NC_008236,06/30/2006,08/13/2018,2768 nt,6,plants
Geminiviridae,Solanum mosaic Bolivia virus,strain:SoMBoV,"['NC_024304', 'NC_024305']",06/13/2014,08/13/2018,5196 nt,7,plants
Geminiviridae,South African cassava mosaic virus,-,"['NC_003803', 'NC_003804']",02/20/2000,08/13/2018,5560 nt,8,plants
Geminiviridae,Soybean blistering mosaic virus,isolate:NOA,NC_038463,08/24/2018,08/24/2018,2605 nt,6,plants
Geminiviridae,Soybean chlorotic blotch virus,isolate:Sb19,"['NC_014141', 'NC_014142']",05/13/2010,08/13/2018,5355 nt,9,plants
Geminiviridae,Soybean chlorotic spot virus,isolate:BR:Jai9254.10,"['NC_018456', 'NC_018457']",08/21/2012,08/13/2018,5208 nt,6,plants
Geminiviridae,Soybean crinkle leaf virus,isolate:Japan,NC_003357,01/05/2002,08/13/2018,2737 nt,8,plants
Geminiviridae,Soybean mild mottle virus,isolate:Sb17,NC_014140,05/13/2010,08/13/2018,2768 nt,6,plants
Geminiviridae,Spilanthes yellow vein virus,-,NC_009545,06/08/2007,08/13/2018,2761 nt,6,plants
Geminiviridae,Spinach curly top Arizona virus,isolate:09-10 spinach,NC_015051,02/09/2011,08/13/2018,2860 nt,5,plants
Geminiviridae,Spinach severe curly top virus,strain:Arizona:09-10-8:2009; isolate:09-10-8,NC_014631,10/25/2010,08/13/2018,3065 nt,6,plants
Geminiviridae,Spinach yellow vein Sikar virus,-,NC_023023,12/12/2013,08/13/2018,2753 nt,6,plants
Geminiviridae,Sporobolus striate mosaic virus 1,isolate:AU-3020_1-2011,NC_018577,09/10/2012,08/13/2018,2789 nt,4,plants
Geminiviridae,Sporobolus striate mosaic virus 2,isolate:AU-3020_2-2011,NC_018578,09/10/2012,08/13/2018,2716 nt,4,plants
Geminiviridae,Squash leaf curl China virus,isolate:B,NC_007338,08/15/2005,08/13/2018,2719 nt,2,plants
Geminiviridae,Squash leaf curl China virus - [B],isolate:B,NC_007339,08/15/2005,08/13/2018,2736 nt,6,plants
Geminiviridae,Squash leaf curl Philippines virus,-,"['NC_005846', 'NC_005845']",04/13/2004,08/13/2018,5444 nt,7,plants
Geminiviridae,Squash leaf curl Yunnan virus,isolate:Y23,NC_004651,01/04/2002,08/13/2018,2714 nt,6,plants
Geminiviridae,Squash leaf curl virus,-,"['NC_001936', 'NC_001937']",08/03/1993,08/13/2018,5241 nt,6,plants
Geminiviridae,Squash mild leaf curl virus,isolate:Imperial Valley,"['NC_004645', 'NC_004646']",03/26/2003,08/13/2018,5190 nt,6,plants
Geminiviridae,Squash yellow mild mottle virus,isolate:CR,"['NC_003860', 'NC_003865']",11/20/2001,08/13/2018,5325 nt,6,plants
Geminiviridae,Sri Lankan cassava mosaic virus-[Colombo],isolate:SLCMV-Col,"['NC_003861', 'NC_003862']",01/04/2002,08/13/2018,5466 nt,8,plants
Geminiviridae,Stachytarpheta leaf curl virus,isolate:Hn5,NC_004091,07/30/2002,08/13/2018,2749 nt,6,plants
Geminiviridae,Sugarcane chlorotic streak virus,isolate:Sc10-SR-1,NC_032004,12/06/2016,08/13/2018,2757 nt,5,plants
Geminiviridae,Sugarcane streak Egypt virus - [Giza],isolate:Giza,NC_001868,01/26/1998,08/13/2018,2706 nt,4,plants
Geminiviridae,Sugarcane streak Reunion virus,strain:1,NC_004755,04/28/2003,08/13/2018,2735 nt,4,plants
Geminiviridae,Sugarcane streak virus,strain:Natal,NC_003744,08/03/1993,08/13/2018,2758 nt,3,plants
Geminiviridae,Sugarcane striate virus,isolate:SCStV_GP_TC9-3_2013,NC_035179,07/15/2017,08/13/2018,2749 nt,4,plants
Geminiviridae,Sugarcane white streak virus,isolate:SSNV-B [SD-B0069-2013],NC_023989,04/14/2014,08/13/2018,2830 nt,4,plants
Geminiviridae,Sunn hemp leaf distortion virus,-,NC_013019,07/27/2009,08/13/2018,2774 nt,2,plants
Geminiviridae,Sweet potato golden vein Korea virus,isolate:102_SPGVaV,NC_043433,06/28/2019,06/28/2019,2807 nt,6,plants
Geminiviridae,Sweet potato golden vein associated virus,isolate:US:MS:1B-3,NC_015324,04/29/2011,08/13/2018,2824 nt,6,plants
Geminiviridae,Sweet potato leaf curl Bengal virus,isolate:SPLCV-BCKV-India,NC_013640,09/17/2009,08/13/2018,2823 nt,6,plants
Geminiviridae,Sweet potato leaf curl Canary virus,isolate:ES:CI:BG25:02,NC_013465,11/06/2009,08/13/2018,2807 nt,6,plants
Geminiviridae,Sweet potato leaf curl China virus,-,NC_038464,08/24/2018,08/24/2018,2771 nt,6,plants
Geminiviridae,Sweet potato leaf curl Georgia virus,isolate:16,NC_004640,03/26/2003,08/13/2018,2773 nt,6,plants
Geminiviridae,Sweet potato leaf curl Guangxi virus,isolate:China:Guangxi5:2011,NC_024693,08/13/2014,08/13/2018,2831 nt,6,plants
Geminiviridae,Sweet potato leaf curl Henan virus,isolate:China:Henan10:2012,NC_021719,07/10/2013,08/13/2018,2766 nt,6,plants
Geminiviridae,Sweet potato leaf curl Lanzarote virus,isolate:ES:MAL:BG30:06,NC_013467,11/06/2009,08/13/2018,2814 nt,6,plants
Geminiviridae,Sweet potato leaf curl Sao Paulo virus,strain:Sao Paulo; isolate:SPLCSPV-[BR:AlvM:09],NC_025681,11/21/2014,08/13/2018,2782 nt,6,plants
Geminiviridae,Sweet potato leaf curl Shanghai virus,isolate:China:Jilin1:2012,NC_022232,09/03/2013,08/13/2018,2834 nt,6,plants
Geminiviridae,Sweet potato leaf curl Sichuan virus 1,isolate:China:Sichuan15:2012,NC_038465,08/24/2018,08/24/2018,2764 nt,6,plants
Geminiviridae,Sweet potato leaf curl Sichuan virus 2,isolate:China:Sichuan14:2012,NC_022586,10/28/2013,08/13/2018,2786 nt,6,plants
Geminiviridae,Sweet potato leaf curl South Carolina virus,isolate:US:SC:648B-9,NC_015317,04/01/2011,08/13/2018,2782 nt,6,plants
Geminiviridae,Sweet potato leaf curl Spain virus,isolate:ES:CI:BG1:02,NC_011052,07/15/2008,08/13/2018,2780 nt,6,plants
Geminiviridae,Sweet potato leaf curl Uganda virus-[Uganda:Kampala:2008],isolate:Uganda:Kampala:2008,NC_014968,01/21/2011,08/13/2018,2799 nt,7,plants
Geminiviridae,Sweet potato leaf curl virus,-,NC_004650,03/27/2003,08/13/2018,2828 nt,6,plants
Geminiviridae,Sweet potato mosaic virus,strain:SPMaV; isolate:KT10BII,NC_033334,01/18/2017,08/13/2018,2781 nt,5,plants
Geminiviridae,Sweet potato mosaic virus - [Brazil:Brasilia1:2007],isolate:BR:BSB1,NC_038466,08/24/2018,08/24/2018,2803 nt,6,plants
Geminiviridae,Sweet potato symptomless virus 1,isolate:Z01057b,NC_034630,05/24/2017,08/13/2018,2886 nt,5,plants
Geminiviridae,Switchgrass mosaic-associated virus 1,isolate:Cloud Nine,NC_025834,12/10/2014,08/13/2018,2739 nt,4,plants
Geminiviridae,Synedrella leaf curl virus,isolate:YN3306,NC_031306,09/30/2016,08/13/2018,2749 nt,7,plants
Geminiviridae,Synedrella yellow vein clearing virus,isolate:NCBS-PS-1,NC_038994,08/24/2018,08/24/2018,2751 nt,6,plants
Geminiviridae,TYLCAxV-Sic1-[IT:Sic2/2:04],isolate:IT:R-2-2,NC_011024,06/25/2008,08/13/2018,2771 nt,6,plants
Geminiviridae,Tomato yellow leaf curl Axarquia virus,isolate:Homra,NC_025680,11/19/2014,08/13/2018,2763 nt,6,plants
Geminiviridae,Telfairia golden mosaic virus,isolate:Cameroon-Bakundu Bangang-Telfairia-20-14,NC_030403,06/30/2016,08/25/2018,2742 nt,6,plants
Geminiviridae,Tobacco curly shoot virus,isolate:Y41,NC_003722,04/23/2002,08/13/2018,2743 nt,6,plants
Geminiviridae,Tobacco leaf curl Comoros virus,-,NC_038888,07/26/2007,08/24/2018,2755 nt,6,plants
Geminiviridae,Tobacco leaf curl Cuba virus,isolate:CU/frijol 8/2014,"['NC_035887', 'NC_035888']",09/15/2017,08/13/2018,5176 nt,7,plants
Geminiviridae,Tobacco leaf curl Japan virus,-,NC_004654,03/27/2003,08/13/2018,2761 nt,6,plants
Geminiviridae,Tobacco leaf curl Kochi virus,isolate:KK,NC_004641,03/26/2003,08/13/2018,2760 nt,6,plants
Geminiviridae,Tobacco leaf curl Pusa virus,strain:IN:Pusa:Tb:10,NC_014596,10/15/2010,08/13/2018,2707 nt,6,plants
